id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
511109,HAI-2023-3-17597-7,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,3,"""RNDDH,2023-08-18,The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN."";""Haiti Libre,2023-08-18,Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles"";""Haiti Libre,2023-08-21,Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians""",RNDDH;Haiti Libre;Haiti Libre,2023-08-18;2023-08-18;2023-08-21,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians",RNDDH,1,Port-au-Prince city,Decayette,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-08-12 00:00:00.000,2023-08-12 00:00:00.000,0,0,1,0,1,1,1,,
511115,HAI-2023-3-17597-8,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,3,"""RNDDH,2023-08-18,The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN."";""Haiti Libre,2023-08-21,Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians"";""Haiti Libre,2023-08-18,Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles""",RNDDH;Haiti Libre;Haiti Libre,2023-08-18;2023-08-21;2023-08-18,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",RNDDH,1,Port-au-Prince city,"Savane Pistache, Carrefour-Feuilles",Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-08-13 00:00:00.000,2023-08-13 00:00:00.000,0,0,25,0,25,25,25,,
511117,HAI-2023-3-17597-9,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,3,"""Haiti Libre,2023-08-18,Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles"";""Haiti Libre,2023-08-21,Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians"";""RNDDH,2023-08-18,The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.""",Haiti Libre;Haiti Libre;RNDDH,2023-08-18;2023-08-21;2023-08-18,"Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",RNDDH,1,Port-au-Prince city,"Savanne Pistache

Carrefour-Feuilles",Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,2,2023-08-13 00:00:00.000,2023-08-14 00:00:00.000,0,0,2,0,2,2,2,,
511121,HAI-2023-3-17597-10,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,3,"""RNDDH,2023-08-18,The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN."";""Haiti Libre,2023-08-21,Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians"";""Haiti Libre,2023-08-18,Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles""",RNDDH;Haiti Libre;Haiti Libre,2023-08-18;2023-08-21;2023-08-18,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",RNDDH,1,Port-au-Prince city,"Savane Pistache
Carrefour-Feuilles",Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-08-14 00:00:00.000,2023-08-14 00:00:00.000,0,0,18,0,18,18,18,,
510924,HAI-2023-3-17597-4,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,3,"""Haiti Libre,2023-08-21,Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians"";""RNDDH,2023-08-18,The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN."";""Haiti Libre,2023-08-18,Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles""",Haiti Libre;RNDDH;Haiti Libre,2023-08-21;2023-08-18;2023-08-18,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",,1,Port-au-Prince city,Decayette neighbourhood of Port-au-Prince,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,2,2023-08-14 00:00:00.000,2023-08-15 00:00:00.000,0,0,3,0,3,3,3,,
492458,HAI-2023-3-17597-2,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,3,"""Haiti Libre,2023-08-21,Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians"";""Haiti Libre,2023-08-18,Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles"";""RNDDH,2023-08-18,The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.""",Haiti Libre;Haiti Libre;RNDDH,2023-08-21;2023-08-18;2023-08-18,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",,1,Port-au-Prince city,Carrefour-Feuilles,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-08-14 00:00:00.000,2023-08-14 00:00:00.000,0,0,7,0,7,7,7,,
502904,HAI-2023-3-17597-3,2023,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,1,"""Haiti Libre,2023-11-28,Haiti - News : Zapping...""",Haiti Libre,2023-11-28,Haiti - News : Zapping...,,1,Port-au-Prince city,Carrefour Feuilles,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,2,2023-11-25 00:00:00.000,2023-11-26 00:00:00.000,0,0,6,0,6,6,6,,
563117,HAI-2024-3-17597-0,2024,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,1,"""UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI""",UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,3,Port-au-Prince arrondissement,Carrefour and Gressier communes,Ouest department,Port-au-Prince arrondissement,18.500000,-72.366670,POINT (-72.36667 18.5),156456,Haiti,HTI,41,Americas,2,5,2024-01-01 00:00:00.000,2024-03-31 00:00:00.000,0,0,3,0,3,3,2,,
563118,HAI-2024-3-17597-1,2024,true,Clear,3,7849,15979,Grand Ravine - Civilians,7849,17597,Grand Ravine - Civilians,7849,7849,Grand Ravine,9999,1,Civilians,1,"""UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI""",UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,5,RN2 between Carrefour and Gressier,National Road 2,Ouest department,Port-au-Prince arrondissement,18.546332,-72.468455,POINT (-72.468455 18.546332),156456,Haiti,HTI,41,Americas,2,5,2024-01-01 00:00:00.000,2024-03-31 00:00:00.000,0,0,24,0,24,24,24,,
510177,HAI-2023-3-17720-20,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,2,4,2023-02-27 00:00:00.000,2023-03-12 00:00:00.000,0,0,3,0,3,3,3,,
510168,HAI-2023-3-17720-15,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Delmas 24,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-01 00:00:00.000,2023-03-01 00:00:00.000,0,0,1,0,1,1,1,,
510160,HAI-2023-3-17720-21,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-01 00:00:00.000,2023-03-01 00:00:00.000,0,0,5,0,5,5,5,,
510161,HAI-2023-3-17720-12,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,refugee shelter located in Corridor Bastia in front of the Saint-Michel Church,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-02 00:00:00.000,2023-03-02 00:00:00.000,0,0,15,0,15,15,15,,
510170,HAI-2023-3-17720-16,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,"Sans Fil across the street from the Church of Saint Michel

Corridor Bastia",Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-03 00:00:00.000,2023-03-03 00:00:00.000,0,0,2,0,2,2,2,,
510174,HAI-2023-3-17720-18,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-05 00:00:00.000,2023-03-05 00:00:00.000,0,0,1,0,1,1,1,,
510172,HAI-2023-3-17720-17,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Corridor Bastia,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-07 00:00:00.000,2023-03-07 00:00:00.000,0,0,1,0,1,1,1,,
510175,HAI-2023-3-17720-19,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs""",The National Human Rights Defense Network (RNDDH),2023-05-09,The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,2,Port-au-Prince city,Montagne des Oliviers church,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2023-03-09 00:00:00.000,2023-03-09 00:00:00.000,0,0,2,0,2,2,2,,
510446,HAI-2023-3-17720-22,2023,true,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""BINUH,2023-10-27,Situation des droits de l’homme Principales tendances Rapport trimestriel : Juillet - Septembre 2023""",BINUH,2023-10-27,Situation des droits de l’homme Principales tendances Rapport trimestriel : Juillet - Septembre 2023,BINUH,1,Cité Soleil town,"Nan Brooklyn neighborhood, Cite Soleil",Ouest department,Port-au-Prince arrondissement,18.577857,-72.331887,POINT (-72.331887 18.577857),156456,Haiti,HTI,41,Americas,2,5,2023-08-01 00:00:00.000,2023-09-30 00:00:00.000,0,0,19,0,19,19,19,,
563103,HAI-2024-3-17720-3,2024,false,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,1,"""UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI""",UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,2,Cité Soleil town,Wharf Jérémie neighborhood,Ouest department,Port-au-Prince arrondissement,18.577857,-72.331887,POINT (-72.331887 18.577857),156456,Haiti,HTI,41,Americas,1,1,2024-01-15 00:00:00.000,2024-01-15 00:00:00.000,0,0,5,0,5,5,5,,
508686,HAI-2024-3-17720-0,2024,false,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,4,"""The Guardian,2024-01-18,Haiti: residents trapped as armed gangs target key pocket of Port-au-Prince"";""Haiti Libre,2024-01-17,Haiti - News : Zapping..."";""Haiti Libre,2024-01-17,Haiti - News : Zapping..."";""UN Integrated Office in Haiti (BINUH),2024-04-19,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI""",The Guardian;Haiti Libre;Haiti Libre;UN Integrated Office in Haiti (BINUH),2024-01-18;2024-01-17;2024-01-17;2024-04-19,Haiti: residents trapped as armed gangs target key pocket of Port-au-Prince;Haiti - News : Zapping...;Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,Haiti Libre,1,Port-au-Prince city,"Solino neighborhood

P-a-P",Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2024-01-16 00:00:00.000,2024-01-16 00:00:00.000,0,0,2,0,2,3,2,,
511239,HAI-2024-3-17720-1,2024,false,Clear,3,8104,16081,G-Pep - Civilians,8104,17720,G-Pep - Civilians,8104,8104,G-Pep,9999,1,Civilians,2,"""Associated Press Newswires,2024-01-18,Gangs in Haiti have attacked a community for 4 days and residents fear the violence could spread"";""UN Integrated Office in Haiti (BINUH),2024-03-11,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI""",Associated Press Newswires;UN Integrated Office in Haiti (BINUH),2024-01-18;2024-03-11,Gangs in Haiti have attacked a community for 4 days and residents fear the violence could spread;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,witness; BINUH,1,Port-au-Prince city,Solino,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,1,2024-01-18 00:00:00.000,2024-01-18 00:00:00.000,0,0,0,6,6,6,6,,
510100,HAI-2023-3-17733-0,2023,true,Clear,3,8876,16094,Terre Noire - Civilians,8876,17733,Terre Noire - Civilians,8876,8876,Terre Noire,9999,1,Civilians,1,"""United Nations Security Council,2023-09-15,S/2023/674""",United Nations Security Council,2023-09-15,S/2023/674,UN Security council,2,Cité Soleil town,Terre Noire,Ouest department,Port-au-Prince arrondissement,18.577857,-72.331887,POINT (-72.331887 18.577857),156456,Haiti,HTI,41,Americas,1,1,2023-04-08 00:00:00.000,2023-04-08 00:00:00.000,0,0,72,0,72,72,72,,
515144,HAI-2024-1-17970-60,2024,true,Clear,1,381,381,Haiti: Government,17970,17970,Government of Haiti - Viv Ansanm,6,6,Government of Haiti,9067,9067,Viv Ansanm,11,"""Reuters News,2024-03-01,Violence rocks Haiti as prime minister visits Kenya"";""Agence France Presse,2024-03-01,Gun battles rage in Haiti as gang leader pushes for PM's ouster"";""Agence France Presse,2024-03-01,Four officers dead in Haiti gang attacks: police union"";""Reuters News,2024-03-01,UPDATE 3-Violence rocks Haiti as prime minister visits Kenya"";""EFE News Service,2024-03-02,Haitian government condemns 'acts of terror,' six deaths"";""EFE News Service,2024-03-02,Haitian government condemns 'acts of terror,' six deaths"";""Vant Bef Info,2024-02-29,Attaque armée contre le sous-commissariat de Bon-Repos : plusieurs policiers tués, un véhicule blindé volé par des bandits"";""Haiti Libre,2024-03-01,Haiti - FLASH : The metropolitan area under attacks"";""Haiti Libre,2024-03-02,Haiti - News : Zapping..."";""Libre,2024-04-09,Haiti - News : Zapping..."";""Réseau National de Défense de Droits Humains - RNDDH,2024-03-06,RNDDH's position on the chaotic situation in Haiti""",Reuters News;Agence France Presse;Agence France Presse;Reuters News;EFE News Service;EFE News Service;Vant Bef Info;Haiti Libre;Haiti Libre;Libre;Réseau National de Défense de Droits Humains - RNDDH,2024-03-01;2024-03-01;2024-03-01;2024-03-01;2024-03-02;2024-03-02;2024-02-29;2024-03-01;2024-03-02;2024-04-09;2024-03-06,"Violence rocks Haiti as prime minister visits Kenya;Gun battles rage in Haiti as gang leader pushes for PM's ouster;Four officers dead in Haiti gang attacks: police union;UPDATE 3-Violence rocks Haiti as prime minister visits Kenya;Haitian government condemns 'acts of terror,' six deaths;Haitian government condemns 'acts of terror,' six deaths;Attaque armée contre le sous-commissariat de Bon-Repos : plusieurs policiers tués, un véhicule blindé volé par des bandits;Haiti - FLASH : The metropolitan area under attacks;Haiti - News : Zapping...;Haiti - News : Zapping...;RNDDH's position on the chaotic situation in Haiti",national police trade union SYNAPOHA,1,Bon Repos town,Bon Repos sub-police station,Ouest department,Croix-des-Bouquets arrondissement,18.627770,-72.269290,POINT (-72.26929 18.62777),156456,Haiti,HTI,41,Americas,2,1,2024-02-29 00:00:00.000,2024-02-29 00:00:00.000,6,0,0,0,6,6,0,41,
515164,HAI-2024-1-17970-25,2024,true,Clear,1,381,381,Haiti: Government,17970,17970,Government of Haiti - Viv Ansanm,6,6,Government of Haiti,9067,9067,Viv Ansanm,5,"""EFE News Service,2024-03-04,Some 3,600 prisoners fled Haitian prison in attack by armed gangs, NGO says"";""Reuters News,2024-03-04,UPDATE 4-Haiti declares state of emergency amid violence, inmates on the run"";""Agence France Presse,2024-03-03,At least a dozen dead in massive Haiti jailbreak: AFP reporter"";""EFE News Service,2024-03-03,Several killed after armed assailants overran Haiti's largest prison"";""Haiti Libre,2024-03-03,Haiti - FLASH : The National Penitentiary stormed, many prisoners escape, chaos in the capital (Video)""",EFE News Service;Reuters News;Agence France Presse;EFE News Service;Haiti Libre,2024-03-04;2024-03-04;2024-03-03;2024-03-03;2024-03-03,"Some 3,600 prisoners fled Haitian prison in attack by armed gangs, NGO says;UPDATE 4-Haiti declares state of emergency amid violence, inmates on the run;At least a dozen dead in massive Haiti jailbreak: AFP reporter;Several killed after armed assailants overran Haiti's largest prison;Haiti - FLASH : The National Penitentiary stormed, many prisoners escape, chaos in the capital (Video)",AFP reporter,1,Port-au-Prince city,PaP prison,Ouest department,Port-au-Prince arrondissement,18.539170,-72.335000,POINT (-72.335 18.53917),156456,Haiti,HTI,41,Americas,1,2,2024-03-02 00:00:00.000,2024-03-03 00:00:00.000,0,0,0,10,10,12,10,41,
