id,year,conflict_dset_id,conflict_new_id,dyad_new_id,dyad_name,side_a,side_b,number_of_sources,source_office,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,event_clarity,date_prec,date_event,total_deaths_best_estimate
553043,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,4,BINUH;Associated Press Newswires;Haiti Libre;ICI Haiti,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024;Gangs in Haiti open fire and hit a UN helicopter midair as violence surges;Haiti - News : Zapping...;iciHaiti - Insecurity : The «5 Seconds» gang threatens Arcahaie with a massacre",Wilner Réné from Haiti’s Civil Protection Agency; BINUH,1,Williamson town,"Arcahaie

Williamson town",Ouest department,Arcahaie arrondissement,"583,0763889","-406,2916667",POINT (-72.58074 18.83855),156455,Haiti,2,2,2024-10-21 00:00:00.000,23
553045,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,4,Associated Press Newswires;Haiti Libre;Haiti Libre;Ayibo Post,"Gang coalition in Haiti spreads violence to Port-au-Prince neighborhood, setting fire to homes;Haiti - News : Zapping...;Haiti - News : Zapping...;An early morning attack on Tuesday highlights the ambitions of members of the gang coalition known as Viv Ansanm","SPNH-17, a national police union.",1,Port-au-Prince city,Solino and Nazon,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-10-26 00:00:00.000,4
554430,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,Haiti - News : Zapping…,Haiti Libre,1,Port-au-Prince city,Solino,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2024-11-14 00:00:00.000,1
554475,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,2,Haiti Libre;Haiti Libre,Haiti - Security : The PNH strengthens its presence in the capital and continues its fight against gangs (Video);Haiti - News : Zapping...,Haiti Libre,1,Port-au-Prince city,"Solino, Bel-Air, Bas-Delmas, Tabarre, Carrefour de l'Aéroport",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-11-18 00:00:00.000,3
553286,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,3,Ayibo Post;El Nuevo Herald;Haiti Libre,"Gangs are acquiring more territory in Haiti despite the presence of Kenyan forces;La policía y los residentes matan a decenas de pandilleros haitianos tras un ataque en Pétion-Ville  Read more at: https://www.elnuevoherald.com/noticias/america-latina/el-caribe/article295851749.html#storylink=cpy;Haiti - FLASH : Attempted takeover of Pétion-ville, at least 28 bandits killed","Lionel Lazarre, a police spokesperson.",2,Port-au-Prince city,"PaP

from Valle de Bourdon to Petion Ville

Oasis Hotel on Avenida Panamericana",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-11-19 00:00:00.000,10
553665,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Vant Bef Info,Opération policière à Delmas : plusieurs bandits tués et une arme à feu saisie,The Haitian National Police (PNH),1,Port-au-Prince city,Bas-Delmas,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-11-22 00:00:00.000,3
554819,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,ICI Haiti,iciHaiti - Kenscoff : 4 bandits fatally injured,Police,2,Kenscoff commune,"Viard, located at the entrance to Montcel, more precisely in Belo (Commune of Kenskoff, West Dept.)",Ouest department,Port-au-Prince arrondissement,"313,25","-199,7590278",POINT (-72.283333 18.45),155736,Haiti,1,1,2024-11-23 00:00:00.000,4
556372,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,EFE News Service,"Haitian police raid Barbecue's stronghold, killing 20 gang members and seizing weapons",Deputy police spokesman Lionel Lazarre,1,Port-au-Prince city,Bas Delmas,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,2,2024-11-26 00:00:00.000,20
561430,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,Haiti - News : Zapping...,Haiti Libre,1,Port-au-Prince city,"Carrefoour Samida

-> Solino, PaP",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-12-06 00:00:00.000,2
561582,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,2,Vant Bef Info;El País,Delmas: PNH repels attack on Bernard Mevs hospital;Hospitales bajo fuego: la violencia de las pandillas pone en jaque al sistema de salud en Haití,internal source at the Bernard Mevs hospital; Vant Bef Info,1,Port-au-Prince city,"Bernard Mevs hospital, located in Village Solidarité",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-12-15 00:00:00.000,3
561382,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,2,Dominican Today;Vant Bef Info,"Haiti - FLASH : Hard blow for «Barbecue», the PNH killed his right arm;Police operation: influential gang leader killed by PNH","Lionel Lazarre, Deputy Spokesperson for the PNH",1,Port-au-Prince city,"PaP

Bas-Delmas and Fort National areas",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-12-15 00:00:00.000,3
561488,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,Haiti Libre,Haiti - News : Zapping...,PNH,1,Port-au-Prince city,"downtown Port-au-Prince, including at Champ-de-Mars, Oswald Durand Street, Monseigneur-Guilloux Street, Portail Léogâne and Bel-Air",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-12-21 00:00:00.000,3
561383,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,4,ICI Haiti;Reuters;Inquirer.net;Associated Press Newswires,"iciHaiti - Insecurity : Attack on General Hospital, Death Toll rises;Armed men fire on Haiti hospital reopening, killing at least 3;Two journalists killed by gangs in Haiti capital – local media group  Read more: https://globalnation.inquirer.net/259181/two-journalists-killed-by-gangs-in-haiti-capital-local-media-group#ixzz8yBWYeSvO Follow us: @inquirerdotnet on Twitter | inquirerdotnet on Facebook;Haiti’s health minister loses his job after a deadly gang attack on a hospital in the capital","a journalist at the scene who asked not to be named; Leslie Voltaire, who heads Haiti's transitional presidential council; Robest Dimanche, spokesperson for the Online Media Collective; hospital sources",1,Port-au-Prince city,downtown area of the capital Port-au-Prince,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-12-24 00:00:00.000,4
561489,2024,381,381,17970,Government of Haiti - Viv Ansanm,Government of Haiti,Viv Ansanm,1,ICI Haiti,"iciHaiti - Cité Soleil : Several bandits killed, weapons and ammunition seized",ICI Haiti,1,Cité Soleil town,Sarthe (Commune of Cité-Soleil),Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2024-12-26 00:00:00.000,3
516282,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,ICI Haiti,iciHaiti - FLASH : Situation Monday in Port-au-Prince,ICI Haiti,1,Port-au-Prince city,"Nazon

PaP",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-03-04 00:00:00.000,1
515901,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,Vant Bef Info,Consternation à Carrefour suite à la décapitation d’un pasteur,church faithful,2,Carrefour commune,locality of “Do Karyann” in Carrefour,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-03-08 00:00:00.000,1
515902,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,Vant Bef Info;Réseau National de Défense de Droits Humains - RNDDH,Belle-ville : un enfant de 7 ans tué par balles à la suite d’une attaque armée des hommes de Vitelhomme;RNDDH's position on the chaotic situation in Haiti,"witnesses, neighbors",2,Torcelle town,"Bellevue 13, a district bordering Belle-ville and Torcel",Ouest department,Port-au-Prince arrondissement,"376,3611111","-168,8680556",POINT (-72.23885 18.54088),156456,Haiti,1,1,2024-03-13 00:00:00.000,1
518167,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,7,Réseau National de Défense de Droits Humains - RNDDH;Agence France Presse;Associated Press Newswires;EFE News Service;Reuters News;International Crisis Group;Vant Bef Info,"RNDDH's position on the chaotic situation in Haiti;14 bodies found in Haiti capital suburb amid gang violence;Gangs unleash new attacks on upscale areas in Haiti's capital, with at least a dozen killed nearby;Violence continues in Haiti ahead of presidential transition;UPDATE 1-Haiti suspected gang members set on fire as conflict spreads to capital suburb;Will a New Government Halt Haiti’s Nosedive?;Haïti-Insécurité: Environ une dizaine de cadavres découverts à Pétion-Ville",AFP reporter; witnesses,1,Pétion-Ville town,Petion-Ville,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,1,1,2024-03-18 00:00:00.000,14
518177,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,4,EFE News Service;Reuters News;Haiti Libre;National Human Rights Defense Network (RNDDH),"Bloody scenes give way to day of relative calm in Haiti;UPDATE 1-Haiti suspected gang members set on fire as conflict spreads to capital suburb;Haiti - FLASH : Corpses litter the streets of Pétion-ville;A catastrophic human rights situation from January to March 2024: RNDDH alerts the public April 10,",Haitian National Police,2,Port-au-Prince city,sectors of Laboule and Thomassin,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-03-18 00:00:00.000,3
563765,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Carrefour commune,Rivière Froide,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-03-21 00:00:00.000,2
518203,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,3,Haiti Libre;Reuters News;Vant Bef Info,Haiti - News : Zapping...;Panic in Haiti's capital as wild shooting fills streets;Haïti-insécurité : encore des morts à Pétion Ville,media; Vant Bef Info,1,Pétion-Ville town,"Petion-Ville

corner of Vilate and Metellus streets",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,1,2,2024-03-31 00:00:00.000,4
563402,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI  April - June 2024,BINUH,2,Cité Soleil town,Cité Soleil,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,2,5,2024-04-01 00:00:00.000,28
563409,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI  April - June 2024,BINUH,2,Tabarre commune,Tabarre,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),156456,Haiti,2,5,2024-04-01 00:00:00.000,5
563413,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI  April - June 2024,BINUH,1,Pétion-Ville town,Petion Ville,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,2,5,2024-04-01 00:00:00.000,5
518675,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,Haiti Libre;Constant Haiti,"Haiti - News : Zapping...;Insécurité : Nouvelle attaque des bandits à Cabaret, plusieurs morts signalés",Haiti Libre,2,Cabaret commune,"public market of Cabaret Archaie, (West Department)",Ouest department,Arcahaie arrondissement,"510,0090278","-292,3520833",POINT (-72.416667 18.733333),156456,Haiti,1,1,2024-04-11 00:00:00.000,9
563757,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,National Human Rights Defense Network (RNDDH);Telepluriel,"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities;Actualité à la une : Journée de terreur le jeudi 18 avril 2024 à Carrefour. Les gangs armés ont attaqué le commissariat de police couramment appelé Oméga. Au moins 7 personnes dont deux policiers ont été tuées à Waney 93",RNDDH,2,Carrefour commune,Carrefour,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-04-18 00:00:00.000,6
565632,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,"Bwa Boko, Gressier",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,4,2024-05-01 00:00:00.000,1
563771,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Carrefour commune,Mariani,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-05-04 00:00:00.000,1
563726,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH; Police,2,Gressier commune,Gressier,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-10 00:00:00.000,6
563732,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities","interim executive agent of the commune, Jean Vladimir BERTRAND",2,Gressier commune,Gressier,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-11 00:00:00.000,1
565564,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,commune of Gressier,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-12 00:00:00.000,2
565566,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,"Bwa Boko, near the Gressier Market",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,2,2024-05-12 00:00:00.000,1
525023,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,Associated Press Newswires,"As killings surge, Haitians struggle to bury loved ones and find closure in violent capital","neighbors, community members",1,Port-au-Prince city,Solino,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-05-12 00:00:00.000,1
565574,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,3,Port-au-Prince arrondissement,Gressier or Carrefour,Ouest department,Port-au-Prince arrondissement,"347,9722222","-257,6319444",POINT (-72.36667 18.5),156456,Haiti,1,1,2024-05-14 00:00:00.000,1
565571,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,Gressier commune,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-15 00:00:00.000,3
565577,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Carrefour commune,Carrefour Market,Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-05-16 00:00:00.000,2
565581,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,3,Port-au-Prince arrondissement,Gressier or Carrefour,Ouest department,Port-au-Prince arrondissement,"347,9722222","-257,6319444",POINT (-72.36667 18.5),156456,Haiti,1,1,2024-05-17 00:00:00.000,1
565585,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,"Rue des Quatre Gendarmes, Gressier",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-19 00:00:00.000,1
565607,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,"Kay Mason near the Gressier Police Station

Gressier",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-20 00:00:00.000,1
565612,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,"Gressier

Segressier and Doriam",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-21 00:00:00.000,2
531362,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,Vant Bef Info,La Direction générale de la PNH réagit suite à l’assassinat de deux américains à Lizon,general management of the PNH,1,Bon Repos town,"Lizon, in the locality of Bon Repos, commune Croix-des-Bouquets",Ouest department,Croix-des-Bouquets arrondissement,"436,7013889","-190,0069444",POINT (-72.26929 18.62777),156456,Haiti,1,1,2024-05-23 00:00:00.000,3
565615,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,National Human Rights Defense Network (RNDDH),"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities",RNDDH,2,Gressier commune,near the Gressier Peace Court,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-05-28 00:00:00.000,1
530807,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,EFE News Service;Vant Bef Info,Several killed in new attack by armed gangs in Haiti;Gressier : le bilan de la dernière attaque s’alourdit,"Local press; head of the Gressier community, Vladimir Bertrand",2,Gressier commune,"municipality of Gressier, south of Port-au-Prince",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,2,1,2024-06-30 00:00:00.000,26
563737,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,National Human Rights Defense Network (RNDDH);Haiti Libre,"Murders, Rapes, Looting, and Arson in Carrefour and Gressier Under the Indifferent Gaze of the New State Authorities;Haiti - Security : Bandits routed, Gressier police station taken over",RNDDH,2,Gressier commune,Gressier,Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,1,1,2024-07-01 00:00:00.000,1
563442,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,Haiti Express,Terreur à Cabaret et Arcahaie: 10 personnes tuées par des gangs armés,"Jean Edner Gilles, interim executive agent of Arcahaie",2,Cabaret commune,municipality of Cabaret,Ouest department,Arcahaie arrondissement,"510,0090278","-292,3520833",POINT (-72.416667 18.733333),156456,Haiti,1,1,2024-08-06 00:00:00.000,9
565529,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,2,Carrefour commune,"Carrefour, Gressier and Leogane

neighborhoods of Fontamara, La Colline, Mariani, Rivière Froide and Thor",Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,2,5,2024-10-01 00:00:00.000,33
565530,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,1,Léogâne town,"Carrefour, Gressier and Leogane

neighborhoods of Fontamara, La Colline, Mariani, Rivière Froide and Thor",Ouest department,Léogâne arrondissement,"355,6805556","-442,8819444",POINT (-72.63343 18.5111),156455,Haiti,2,5,2024-10-01 00:00:00.000,33
565531,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,2,Gressier commune,"Carrefour, Gressier and Leogane

neighborhoods of Fontamara, La Colline, Mariani, Rivière Froide and Thor",Ouest department,Port-au-Prince arrondissement,"382,6944444","-361,7965278",POINT (-72.516667 18.55),156455,Haiti,2,5,2024-10-01 00:00:00.000,33
546697,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,Haiti Libre;Associated Press Newswires,Haiti - FLASH : Arcahaie attacked by the «Taliban» Gang;Another town in Haiti comes under attack a week after gangs killed at least 115 people,"residents of the area; Lionel Lazarre, deputy police spokesman",2,Arcahaie town,several localities in the Arcahaie commune.,Ouest department,Arcahaie arrondissement,"535,6041667","-358,7361111",POINT (-72.51226 18.77019),156455,Haiti,1,2,2024-10-09 00:00:00.000,3
552520,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,4,Associated Press Newswires;EFE News Service;Associated Press Newswires;Haiti Libre,Gangs attack neighborhoods across Haiti's capital in new wave of violence;Dead and displaced in Haiti after new attacks by armed groups in the capital;Police in Haiti battle a gang coalition trying to seize control of the entire capital;Haiti - News : Zapping...,U.N.'s International Organization for Migration,1,Port-au-Prince city,"Solino, St. Michel, Tabarre 27",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-10-18 00:00:00.000,3
552522,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,3,Associated Press Newswires;EFE News Service;Agence France Presse,"Haitians leave their homes in several neighborhoods to escape more gang violence in the capital;Dead and displaced in Haiti after new attacks by armed groups in the capital;Two killed, 5,000 flee as Haiti gangs attack in Port-au-Prince",AFP,1,Port-au-Prince city,Solino,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,2,2,2024-10-19 00:00:00.000,2
565521,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,1,Pétion-Ville town,"Petion Ville

Cargo, Pernier and Vivy Mitchell neighborhoods",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,2,4,2024-11-01 00:00:00.000,4
565522,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,1,Pétion-Ville town,"Petion Ville

Cargo, Pernier and Vivy Mitchell neighborhoods",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,2,4,2024-11-01 00:00:00.000,4
565523,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,1,Pétion-Ville town,"Petion Ville

Cargo, Pernier and Vivy Mitchell neighborhoods",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,2,4,2024-11-01 00:00:00.000,4
565524,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,BINUH,"Quarterly report on the Human Rights Situation in Haiti, October - December 2024",BINUH,1,Pétion-Ville town,"Petion Ville

Cargo, Pernier and Vivy Mitchell neighborhoods",Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),156456,Haiti,2,4,2024-11-01 00:00:00.000,4
554429,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,Haiti Libre;BINUH,"Haiti - News : Zapping...;Quarterly report on the Human Rights Situation in Haiti, October - December 2024",Haiti Libre; BINUH,2,Cité Soleil town,"Sarthe 45 and Terre-Noire, in the commune of Cité Soleil",Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),156456,Haiti,1,1,2024-11-11 00:00:00.000,21
553289,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,1,Ayibo Post,Gangs are acquiring more territory in Haiti despite the presence of Kenyan forces,witness,1,Port-au-Prince city,"Djobel, a locality near Vallée de Bourdon

PaP",Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),156456,Haiti,1,1,2024-11-19 00:00:00.000,2
565496,2024,9067,16265,17971,Viv Ansanm - Civilians,Viv Ansanm,Civilians,2,Haiti Libre;BINUH,"Haiti - News : Zapping...;Quarterly report on the Human Rights Situation in Haiti, October - December 2024",Haiti Libre; Human Rights Service; BINUH,2,Carrefour commune,Ka Miyay (Carrefour),Ouest department,Port-au-Prince arrondissement,"320,575","-289,1277778",POINT (-72.412024 18.460548),155736,Haiti,1,1,2024-11-29 00:00:00.000,36
